nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x,Relbow_y,Rwrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,class
0.06,0.07,0.07,0.09,0.07,0.09,0,0,0,0,0.06,0.09,0.06,0.1,0.06,0.11,0.07,0.11,0.06,0.13,0.07,0.15,0.07,0.11,0.06,0.13,0.07,0.14,0,0,0.06,0.07,0,0,0.07,0.07,3
0.06,0.08,0.06,0.09,0.07,0.09,0,0,0,0,0.06,0.09,0.06,0.1,0.06,0.11,0.07,0.11,0.06,0.13,0.06,0.15,0.06,0.11,0.06,0.13,0.07,0.14,0,0,0.06,0.08,0,0,0.06,0.08,3
0.06,0.08,0.06,0.09,0.06,0.09,0.07,0.1,0,0,0.06,0.09,0.06,0.11,0.06,0.11,0.06,0.11,0.06,0.13,0.06,0.15,0.06,0.11,0.06,0.13,0.06,0.15,0,0,0.06,0.08,0,0,0.06,0.08,3
0.06,0.08,0.06,0.09,0.06,0.09,0.06,0.11,0,0,0.06,0.09,0.06,0.1,0.06,0.11,0.06,0.11,0.06,0.13,0.07,0.15,0.06,0.11,0.05,0.13,0.06,0.14,0,0,0.06,0.08,0,0,0.06,0.08,3
0.06,0.08,0.06,0.09,0.06,0.09,0.06,0.1,0,0,0.06,0.09,0.05,0.1,0.06,0.11,0.06,0.11,0.06,0.13,0.06,0.15,0.06,0.11,0.05,0.12,0.06,0.14,0,0,0.06,0.07,0,0,0.06,0.07,3
0.05,0.07,0.06,0.08,0.06,0.08,0.06,0.1,0,0,0.05,0.08,0.05,0.1,0.05,0.11,0.06,0.11,0.06,0.13,0.06,0.15,0.06,0.11,0.05,0.12,0.05,0.14,0,0,0.05,0.07,0,0,0.06,0.07,3
0.05,0.07,0.05,0.08,0.06,0.08,0.06,0.1,0,0,0.05,0.08,0.05,0.1,0.05,0.1,0.06,0.11,0.06,0.13,0.06,0.14,0.05,0.11,0.05,0.12,0.05,0.14,0,0,0.05,0.07,0,0,0.05,0.07,3
0.05,0.07,0.05,0.08,0.05,0.08,0.05,0.1,0.05,0.1,0.05,0.08,0.05,0.1,0.05,0.1,0.05,0.11,0.05,0.13,0.06,0.14,0.05,0.11,0.04,0.12,0.05,0.14,0,0,0.05,0.07,0,0,0.05,0.07,3
0.05,0.07,0.05,0.08,0.05,0.08,0.05,0.1,0.05,0.1,0.05,0.08,0.04,0.1,0.05,0.1,0.05,0.11,0.05,0.13,0.05,0.14,0.05,0.11,0.04,0.12,0.05,0.14,0,0,0.05,0.07,0,0,0.05,0.07,3
0.04,0.07,0.05,0.08,0.05,0.08,0.05,0.1,0,0,0.04,0.08,0.04,0.1,0.04,0.11,0.05,0.11,0.05,0.13,0.05,0.15,0.05,0.11,0.04,0.13,0.05,0.14,0,0,0.04,0.07,0,0,0.05,0.07,3
0.12,0.08,0.13,0.09,0.13,0.09,0.13,0.11,0.13,0.11,0.13,0.09,0.13,0.1,0.13,0.11,0.13,0.11,0.13,0.13,0.13,0.15,0.13,0.11,0.13,0.13,0.13,0.14,0,0,0.12,0.08,0,0,0.13,0.08,3
0.12,0.08,0.12,0.09,0.12,0.09,0.12,0.11,0.12,0.11,0.12,0.09,0.13,0.1,0.12,0.11,0.12,0.11,0.12,0.13,0.13,0.15,0.12,0.11,0.12,0.13,0.12,0.14,0,0,0.12,0.08,0,0,0.12,0.08,3
0.11,0.08,0.12,0.09,0.12,0.09,0.12,0.1,0.11,0.1,0.12,0.08,0.13,0.09,0.12,0.1,0.12,0.11,0.12,0.13,0.13,0.15,0.12,0.11,0.11,0.12,0.12,0.14,0,0,0.11,0.08,0,0,0.12,0.08,3
0.11,0.07,0.11,0.08,0.11,0.08,0.11,0.1,0.11,0.1,0.12,0.08,0.12,0.09,0.12,0.09,0.12,0.11,0.12,0.13,0.12,0.14,0.12,0.11,0.11,0.12,0.11,0.13,0,0,0.11,0.07,0,0,0.11,0.07,3
0.11,0.07,0.11,0.08,0.11,0.08,0.11,0.1,0.11,0.1,0.11,0.08,0.12,0.09,0.11,0.1,0.11,0.11,0.11,0.13,0.12,0.14,0.11,0.11,0.11,0.12,0.11,0.13,0,0,0.11,0.07,0,0,0.11,0.07,3
0.1,0.07,0.11,0.08,0.11,0.08,0.11,0.1,0.11,0.1,0.11,0.08,0.11,0.09,0.11,0.1,0.11,0.11,0.11,0.12,0.11,0.13,0.11,0.11,0.11,0.12,0.11,0.13,0,0,0.1,0.07,0,0,0.11,0.07,3
0.1,0.07,0.11,0.08,0.1,0.08,0,0,0,0,0.11,0.08,0.11,0.1,0.11,0.1,0.11,0.11,0.11,0.13,0.11,0.15,0.11,0.11,0.1,0.13,0.11,0.13,0,0,0.1,0.07,0,0,0.1,0.07,3
0.1,0.07,0.1,0.09,0.1,0.09,0,0,0,0,0.11,0.08,0.11,0.1,0.1,0.1,0.11,0.11,0.1,0.13,0.1,0.15,0.11,0.11,0.1,0.13,0.11,0.14,0,0,0.1,0.07,0,0,0.1,0.07,3
0.1,0.08,0.1,0.09,0,0,0,0,0,0,0.1,0.09,0.11,0.1,0.1,0.11,0.1,0.11,0.1,0.13,0.1,0.15,0.11,0.11,0.1,0.13,0.11,0.14,0,0,0.1,0.08,0,0,0.1,0.08,3
0.09,0.08,0.1,0.09,0.1,0.09,0.1,0.11,0.09,0.11,0.1,0.09,0.1,0.1,0.09,0.11,0.1,0.11,0.1,0.13,0.1,0.15,0.1,0.11,0.1,0.13,0.11,0.14,0,0,0.09,0.08,0,0,0.1,0.08,3
0.09,0.08,0.1,0.09,0.09,0.09,0.09,0.1,0.09,0.11,0.1,0.09,0.1,0.1,0.09,0.11,0.1,0.11,0.09,0.13,0.1,0.14,0.1,0.11,0.09,0.13,0.1,0.14,0,0,0.09,0.08,0,0,0.09,0.08,3
0.09,0.08,0.09,0.09,0.09,0.09,0.09,0.1,0,0,0.1,0.09,0.1,0.1,0.09,0.1,0.1,0.11,0.1,0.13,0.1,0.15,0.1,0.11,0.09,0.13,0.1,0.14,0,0,0.09,0.07,0,0,0.09,0.08,3
0.09,0.07,0.09,0.08,0.09,0.08,0.09,0.1,0.09,0.1,0.09,0.08,0.1,0.09,0.09,0.1,0.09,0.11,0.09,0.13,0.1,0.15,0.09,0.11,0.09,0.12,0.09,0.14,0,0,0.09,0.07,0,0,0.09,0.07,3
0.08,0.07,0.09,0.08,0.09,0.08,0.09,0.09,0.09,0.1,0.09,0.08,0.09,0.09,0.09,0.09,0.09,0.11,0.09,0.13,0.1,0.15,0.09,0.11,0.08,0.12,0.09,0.13,0,0,0.09,0.07,0,0,0.09,0.07,3
0.08,0.07,0.09,0.08,0.08,0.08,0.09,0.09,0.08,0.1,0.09,0.08,0.09,0.09,0.09,0.09,0.09,0.11,0.09,0.13,0.1,0.14,0.09,0.11,0.08,0.12,0.09,0.13,0,0,0.08,0.07,0,0,0.09,0.07,3
0.08,0.07,0.08,0.08,0,0,0,0,0,0,0.08,0.08,0.08,0.09,0,0,0.08,0.11,0,0,0,0,0.08,0.11,0.08,0.12,0.08,0.13,0,0,0.08,0.07,0,0,0.08,0.07,3
0.07,0.07,0.08,0.08,0.08,0.08,0,0,0,0,0.08,0.08,0.08,0.09,0.08,0.1,0.08,0.11,0.08,0.12,0.08,0.14,0.08,0.11,0.08,0.12,0.08,0.13,0,0,0.08,0.07,0,0,0.08,0.07,3
0.07,0.07,0.07,0.09,0.07,0.09,0.07,0.1,0.07,0.1,0.08,0.08,0.08,0.1,0.07,0.1,0.08,0.11,0.07,0.13,0.07,0.15,0.08,0.11,0.07,0.13,0.08,0.14,0,0,0.07,0.07,0,0,0.07,0.07,3
0.07,0.08,0.07,0.09,0.07,0.09,0,0,0,0,0.07,0.09,0.07,0.1,0.07,0.11,0.07,0.11,0.07,0.13,0.07,0.15,0.08,0.11,0.07,0.13,0.08,0.14,0,0,0.07,0.07,0,0,0.07,0.08,3
0.07,0.08,0.07,0.09,0,0,0,0,0,0,0.07,0.09,0.07,0.1,0.07,0.11,0.07,0.11,0.07,0.13,0.07,0.14,0.07,0.11,0.07,0.13,0.07,0.14,0,0,0.07,0.08,0,0,0.07,0.08,3
0.06,0.08,0.07,0.09,0.07,0.09,0,0,0,0,0.07,0.09,0.07,0.1,0.07,0.11,0.07,0.11,0.07,0.13,0.07,0.15,0.07,0.11,0.06,0.13,0.07,0.14,0,0,0.06,0.08,0,0,0.07,0.08,3
0.05,0.07,0.05,0.08,0,0,0,0,0,0,0.05,0.08,0.05,0.09,0.05,0.1,0.05,0.11,0.05,0.12,0.05,0.14,0.06,0.11,0.05,0.12,0.06,0.13,0,0,0.05,0.07,0,0,0.05,0.07,3
0.04,0.07,0.05,0.08,0,0,0,0,0,0,0.05,0.08,0.05,0.09,0.04,0.1,0.05,0.11,0.05,0.13,0.05,0.15,0.05,0.11,0.05,0.13,0.06,0.14,0,0,0.04,0.07,0,0,0.05,0.07,3
0.04,0.08,0.04,0.09,0,0,0,0,0,0,0.04,0.09,0.04,0.1,0.04,0.11,0.05,0.11,0.04,0.13,0.04,0.15,0.05,0.11,0.04,0.13,0.05,0.14,0,0,0.04,0.07,0,0,0.04,0.08,3
0.12,0.06,0.12,0.07,0.12,0.07,0.12,0.08,0.12,0.09,0.12,0.07,0.12,0.08,0.12,0.09,0.12,0.1,0.12,0.12,0.12,0.14,0.13,0.09,0.13,0.11,0.14,0.11,0,0,0.12,0.05,0,0,0.12,0.06,3
0.11,0.06,0.12,0.07,0,0,0,0,0,0,0.12,0.07,0.12,0.09,0.12,0.1,0.12,0.1,0.12,0.12,0.12,0.14,0.12,0.1,0.12,0.12,0.13,0.11,0,0,0.11,0.06,0,0,0.12,0.06,3
0.11,0.06,0.12,0.07,0,0,0,0,0,0,0.12,0.07,0.12,0.09,0.12,0.1,0.12,0.1,0.12,0.12,0.12,0.14,0.12,0.1,0.12,0.12,0.13,0.12,0,0,0.11,0.06,0,0,0.12,0.06,3
0.11,0.06,0.11,0.07,0,0,0,0,0,0,0.12,0.07,0.12,0.09,0.11,0.1,0.12,0.1,0.12,0.12,0.12,0.14,0.12,0.1,0.12,0.12,0.13,0.12,0,0,0.11,0.06,0,0,0.11,0.06,3
0.11,0.06,0.11,0.07,0.11,0.07,0.11,0.08,0.11,0.08,0.11,0.07,0.12,0.08,0.11,0.09,0.11,0.1,0.11,0.12,0.12,0.14,0.12,0.1,0.11,0.11,0.12,0.12,0.11,0.05,0.11,0.05,0,0,0.11,0.06,3
0.1,0.05,0.11,0.06,0.11,0.06,0.11,0.07,0.11,0.07,0.11,0.06,0.12,0.07,0.11,0.08,0.11,0.09,0.11,0.11,0.12,0.14,0.11,0.09,0.11,0.11,0.12,0.11,0,0,0.11,0.05,0,0,0.11,0.05,3
0.1,0.05,0.11,0.06,0.1,0.06,0.11,0.07,0.1,0.07,0.11,0.06,0.11,0.07,0.11,0.08,0.11,0.09,0.11,0.11,0.12,0.13,0.11,0.09,0.11,0.11,0.12,0.11,0,0,0.1,0.05,0,0,0.11,0.05,3
0.09,0.05,0.1,0.06,0,0,0,0,0,0,0.1,0.06,0.1,0.07,0.1,0.08,0.1,0.09,0.1,0.11,0.1,0.13,0.1,0.09,0.1,0.11,0.11,0.11,0,0,0.1,0.05,0,0,0.1,0.05,3
0.09,0.05,0.1,0.06,0,0,0,0,0,0,0.1,0.06,0.1,0.07,0.1,0.08,0.1,0.09,0.1,0.11,0.1,0.14,0.1,0.09,0.1,0.11,0.11,0.11,0,0,0.09,0.05,0,0,0.1,0.05,3
0.09,0.06,0.09,0.07,0.09,0.07,0,0,0,0,0.09,0.07,0.1,0.08,0.09,0.09,0.09,0.1,0.09,0.11,0.09,0.14,0.1,0.1,0.1,0.12,0,0,0,0,0.09,0.05,0,0,0.09,0.06,3
0.08,0.06,0.09,0.07,0.09,0.07,0.09,0.08,0.09,0.09,0.09,0.07,0.09,0.08,0.09,0.09,0.09,0.09,0.09,0.11,0.09,0.14,0.09,0.09,0.09,0.11,0.1,0.12,0,0,0.09,0.05,0,0,0.09,0.06,3
0.08,0.05,0.09,0.07,0.09,0.07,0.09,0.08,0.08,0.08,0.09,0.07,0.09,0.07,0.09,0.09,0.09,0.09,0.09,0.11,0.09,0.14,0.09,0.09,0.09,0.11,0.1,0.12,0,0,0.08,0.05,0,0,0.09,0.05,3
0.08,0.05,0.09,0.06,0.08,0.06,0.08,0.07,0.08,0.08,0.09,0.06,0.09,0.07,0.09,0.08,0.09,0.09,0.09,0.11,0.09,0.14,0.09,0.09,0.08,0.11,0.09,0.12,0,0,0.08,0.05,0,0,0.08,0.05,3
0.08,0.05,0.08,0.06,0.08,0.06,0.08,0.07,0.08,0.07,0.09,0.06,0.09,0.07,0.09,0.08,0.09,0.09,0.09,0.11,0.09,0.11,0.09,0.09,0.08,0.11,0.09,0.11,0,0,0.08,0.05,0,0,0.08,0.05,3
0.08,0.04,0.08,0.06,0.08,0.06,0.08,0.07,0.08,0.07,0.08,0.06,0.09,0.07,0.09,0.07,0.08,0.08,0.09,0.11,0.09,0.13,0.08,0.08,0.08,0.11,0.09,0.11,0,0,0.08,0.04,0,0,0.08,0.04,3
0.08,0.04,0.08,0.06,0,0,0,0,0,0,0.08,0.06,0.09,0.07,0.08,0.07,0.08,0.08,0.08,0.11,0.09,0.13,0.08,0.08,0.08,0.11,0.09,0.11,0,0,0.08,0.04,0,0,0.08,0.04,3
0.07,0.04,0.08,0.06,0,0,0,0,0,0,0.08,0.05,0.08,0.07,0.08,0.08,0.08,0.08,0.08,0.11,0.09,0.13,0.08,0.08,0.08,0.11,0.09,0.11,0,0,0.07,0.04,0,0,0.08,0.04,3
0.07,0.04,0.08,0.06,0.07,0.06,0.08,0.07,0.07,0.07,0.08,0.05,0.08,0.07,0.08,0.08,0.08,0.08,0.08,0.11,0.08,0.13,0.08,0.08,0.08,0.11,0.09,0.11,0,0,0.07,0.04,0,0,0.08,0.04,3
0.07,0.05,0.07,0.06,0,0,0,0,0,0,0.07,0.06,0.07,0.07,0.07,0.08,0.07,0.09,0.07,0.11,0.07,0.13,0.08,0.09,0.07,0.11,0.07,0.13,0,0,0.07,0.04,0,0,0.07,0.05,3
0.06,0.05,0.06,0.07,0.06,0.07,0,0,0,0,0.06,0.07,0.07,0.08,0.06,0.08,0.07,0.09,0.06,0.11,0.07,0.14,0.07,0.09,0.06,0.11,0.07,0.12,0,0,0.06,0.05,0,0,0.06,0.05,3
0.06,0.05,0.06,0.06,0,0,0,0,0,0,0.06,0.06,0.07,0.07,0.06,0.08,0.06,0.09,0.06,0.11,0.07,0.14,0.07,0.09,0.06,0.11,0.07,0.11,0,0,0.06,0.05,0,0,0.06,0.05,3
0.06,0.05,0.06,0.06,0,0,0,0,0,0,0.06,0.06,0.07,0.07,0.06,0.07,0.06,0.09,0.06,0.11,0.07,0.13,0.06,0.09,0.06,0.11,0.07,0.11,0,0,0.06,0.04,0,0,0.06,0.05,3
0.05,0.04,0.06,0.06,0,0,0,0,0,0,0.06,0.06,0.06,0.07,0.06,0.07,0.06,0.08,0.06,0.11,0.07,0.13,0.06,0.08,0.06,0.1,0.06,0.11,0,0,0.06,0.04,0,0,0.06,0.04,3
0.05,0.04,0.06,0.05,0,0,0,0,0,0,0.06,0.05,0.06,0.07,0.06,0.07,0.06,0.08,0.06,0.11,0.07,0.13,0.06,0.08,0.05,0.1,0.06,0.11,0,0,0.05,0.04,0,0,0.06,0.04,3
0.12,0.06,0.13,0.07,0.12,0.07,0.12,0.08,0.12,0.08,0.13,0.07,0.13,0.07,0.13,0.07,0.13,0.09,0.13,0.11,0.14,0.13,0.13,0.09,0.12,0.11,0.13,0.12,0,0,0.12,0.06,0,0,0.13,0.06,3
0.12,0.06,0.12,0.07,0,0,0,0,0,0,0.13,0.06,0.13,0.07,0.13,0.07,0.13,0.09,0.13,0.11,0.13,0.13,0.13,0.09,0.12,0.11,0.13,0.12,0,0,0.12,0.05,0,0,0.12,0.06,3
0.12,0.06,0.12,0.07,0,0,0,0,0,0,0.12,0.06,0.13,0.07,0.12,0.07,0.13,0.09,0.12,0.11,0.13,0.14,0.13,0.09,0.12,0.11,0.13,0.12,0,0,0.12,0.05,0,0,0.12,0.06,3
0.11,0.06,0.12,0.07,0,0,0,0,0,0,0.12,0.07,0.12,0.08,0.12,0.08,0.12,0.09,0.12,0.11,0.12,0.14,0.12,0.09,0.12,0.11,0.13,0.12,0,0,0.12,0.05,0,0,0.12,0.06,3
0.11,0.06,0.12,0.07,0,0,0,0,0,0,0.12,0.07,0.12,0.08,0.12,0.08,0.12,0.1,0.12,0.12,0.12,0.14,0.12,0.09,0.12,0.12,0.13,0.12,0,0,0.11,0.06,0,0,0.12,0.06,3
0.11,0.06,0.11,0.07,0,0,0,0,0,0,0.12,0.07,0.12,0.08,0.11,0.09,0.12,0.1,0.11,0.12,0.12,0.14,0.12,0.1,0.12,0.12,0.13,0.13,0,0,0.11,0.06,0,0,0.11,0.06,3
0.11,0.07,0.11,0.07,0,0,0,0,0,0,0.11,0.07,0.12,0.08,0.11,0.09,0.12,0.1,0.11,0.12,0.12,0.14,0.12,0.1,0.11,0.12,0.13,0.13,0,0,0.11,0.06,0,0,0.11,0.07,3
0.11,0.07,0.11,0.07,0.11,0.07,0.11,0.09,0.1,0.09,0.11,0.07,0.12,0.08,0.11,0.09,0.11,0.1,0.11,0.12,0.12,0.14,0.12,0.1,0.11,0.12,0.12,0.13,0,0,0.11,0.06,0,0,0.11,0.07,3
0.1,0.07,0.11,0.07,0.11,0.07,0.11,0.09,0.1,0.09,0.11,0.07,0.12,0.08,0.11,0.08,0.11,0.1,0.11,0.12,0.12,0.14,0.11,0.1,0.11,0.11,0.12,0.14,0,0,0.11,0.06,0,0,0.11,0.07,3
0.1,0.06,0.11,0.07,0.1,0.07,0.1,0.09,0.1,0.08,0.11,0.07,0.11,0.07,0.11,0.07,0.11,0.1,0.11,0.12,0.12,0.14,0.11,0.1,0.1,0.11,0.11,0.13,0,0,0.1,0.06,0,0,0.11,0.06,3
0.1,0.06,0.1,0.07,0.1,0.07,0.1,0.08,0.09,0.07,0.11,0.07,0.11,0.07,0.11,0.07,0.11,0.09,0.11,0.12,0.12,0.14,0.11,0.09,0.1,0.11,0.11,0.12,0,0,0.1,0.06,0,0,0.1,0.06,3
0.1,0.06,0.1,0.07,0.1,0.07,0.1,0.08,0.09,0.07,0.1,0.07,0.11,0.07,0.1,0.06,0.11,0.09,0.11,0.11,0.11,0.14,0.11,0.09,0.1,0.11,0.11,0.12,0,0,0.1,0.05,0,0,0.1,0.06,3
0.09,0.05,0.1,0.07,0,0,0,0,0,0,0.1,0.07,0.11,0.07,0,0,0.1,0.09,0.1,0.11,0.11,0.13,0.1,0.09,0.1,0.11,0.11,0.13,0,0,0.1,0.05,0,0,0.1,0.05,3
0.09,0.05,0.1,0.06,0,0,0,0,0,0,0.1,0.06,0.1,0.07,0.1,0.07,0.1,0.09,0.1,0.11,0.11,0.14,0.1,0.09,0.1,0.11,0.11,0.12,0,0,0.09,0.05,0,0,0.1,0.05,3
0.09,0.06,0.09,0.07,0.09,0.07,0,0,0,0,0.09,0.07,0.1,0.08,0.09,0.08,0.09,0.09,0.09,0.11,0.09,0.14,0.1,0.09,0.1,0.11,0.11,0.12,0,0,0.09,0.05,0,0,0.09,0.06,3
0.09,0.06,0.09,0.07,0,0,0,0,0,0,0.09,0.07,0.09,0.08,0.09,0.08,0.09,0.1,0.09,0.12,0.09,0.14,0.09,0.09,0.1,0.12,0.11,0.12,0,0,0.09,0.06,0,0,0.09,0.06,3
0.08,0.06,0.09,0.07,0,0,0,0,0,0,0.09,0.07,0.09,0.09,0.08,0.09,0.09,0.1,0.09,0.12,0.09,0.14,0.09,0.1,0.09,0.12,0.1,0.12,0,0,0.08,0.06,0,0,0.08,0.06,3
0.08,0.07,0.08,0.07,0.08,0.07,0.08,0.09,0.08,0.09,0.08,0.07,0.09,0.08,0.08,0.09,0.09,0.1,0.08,0.12,0.09,0.14,0.09,0.1,0.08,0.12,0.09,0.13,0,0,0.08,0.06,0,0,0.08,0.06,3
0.08,0.06,0.08,0.07,0,0,0,0,0,0,0.08,0.07,0.09,0.08,0.08,0.08,0.09,0.1,0.08,0.12,0.09,0.14,0.09,0.1,0.08,0.11,0.09,0.13,0,0,0.08,0.06,0,0,0.08,0.06,3
0.07,0.06,0.08,0.07,0.08,0.07,0.08,0.08,0.07,0.08,0.08,0.07,0.08,0.07,0.08,0.07,0.08,0.1,0.08,0.12,0.09,0.14,0.08,0.1,0.08,0.11,0.08,0.13,0,0,0.08,0.06,0,0,0.08,0.06,3
0.07,0.06,0.08,0.07,0.08,0.07,0.07,0.08,0.07,0.07,0.08,0.07,0.08,0.07,0.08,0.07,0.08,0.09,0.08,0.11,0.09,0.14,0.08,0.09,0.07,0.11,0.08,0.12,0,0,0.07,0.05,0,0,0.08,0.06,3
0.07,0.05,0.07,0.06,0,0,0,0,0,0,0.08,0.06,0.08,0.07,0.08,0.07,0.08,0.09,0.08,0.11,0.09,0.14,0.08,0.09,0.07,0.11,0.08,0.12,0,0,0.07,0.05,0,0,0.07,0.05,3
0.07,0.05,0.07,0.06,0,0,0,0,0,0,0.07,0.06,0.08,0.07,0.07,0.07,0.08,0.09,0.07,0.11,0.08,0.13,0.08,0.09,0.07,0.11,0.08,0.12,0,0,0.07,0.05,0,0,0.07,0.05,3
0.06,0.06,0.06,0.07,0,0,0,0,0,0,0.06,0.07,0.07,0.08,0.06,0.09,0.07,0.09,0.06,0.11,0.06,0.14,0.07,0.09,0.07,0.11,0.08,0.12,0,0,0.06,0.05,0,0,0.06,0.05,3
0.06,0.06,0.06,0.07,0,0,0,0,0,0,0.06,0.07,0.06,0.08,0.06,0.09,0.06,0.09,0.06,0.12,0.06,0.14,0.07,0.09,0.07,0.12,0.08,0.12,0,0,0.06,0.06,0,0,0.06,0.06,3
0.06,0.06,0.06,0.07,0,0,0,0,0,0,0.06,0.07,0.06,0.08,0.06,0.09,0.06,0.1,0.06,0.12,0.06,0.14,0.06,0.1,0.06,0.12,0.08,0.12,0,0,0.06,0.06,0,0,0.06,0.06,3
0.05,0.06,0.06,0.07,0,0,0,0,0,0,0.06,0.07,0.06,0.08,0.06,0.09,0.06,0.1,0.06,0.12,0.06,0.14,0.06,0.1,0.06,0.12,0.07,0.12,0,0,0.05,0.06,0,0,0.06,0.06,3
0.05,0.06,0.06,0.07,0,0,0,0,0,0,0.06,0.07,0.06,0.08,0.05,0.08,0.06,0.1,0.06,0.12,0.06,0.14,0.06,0.1,0.06,0.12,0.07,0.12,0,0,0.05,0.06,0,0,0.05,0.06,3
0.05,0.06,0.05,0.07,0.05,0.07,0.05,0.08,0.05,0.08,0.05,0.07,0.06,0.07,0.05,0.07,0.06,0.09,0.06,0.12,0.06,0.14,0.06,0.09,0.05,0.11,0.06,0.12,0,0,0.05,0.06,0,0,0.05,0.06,3
0.05,0.06,0.05,0.07,0.05,0.07,0.05,0.08,0.04,0.07,0.05,0.06,0.06,0.07,0.05,0.07,0.06,0.09,0.06,0.11,0.06,0.14,0.05,0.09,0.05,0.11,0.06,0.12,0,0,0.05,0.05,0,0,0.05,0.06,3
0.04,0.05,0.05,0.06,0,0,0,0,0,0,0.05,0.06,0.06,0.07,0.05,0.07,0.05,0.09,0.06,0.11,0.06,0.14,0.05,0.09,0.04,0.11,0.05,0.12,0,0,0.04,0.05,0,0,0.05,0.05,3
0.04,0.05,0.05,0.06,0.04,0.06,0.04,0.07,0.04,0.06,0.05,0.06,0.05,0.06,0.05,0.07,0.05,0.08,0.05,0.11,0.06,0.13,0.05,0.08,0.04,0.1,0.05,0.12,0,0,0.04,0.05,0,0,0.05,0.05,3
0.04,0.05,0.04,0.06,0.04,0.06,0.04,0.07,0.04,0.07,0.04,0.06,0.05,0.07,0.04,0.06,0.05,0.08,0.04,0.11,0.06,0.13,0.05,0.08,0.04,0.11,0.05,0.12,0,0,0.04,0.05,0,0,0.04,0.05,3
0.04,0.05,0.04,0.06,0,0,0,0,0,0,0.04,0.06,0.04,0.07,0.04,0.07,0.04,0.08,0.04,0.11,0.05,0.13,0.04,0.08,0.04,0.11,0.05,0.11,0,0,0.04,0.05,0,0,0.04,0.05,3
0.03,0.05,0.04,0.06,0.04,0.06,0.04,0.07,0,0,0.04,0.06,0.04,0.07,0.03,0.07,0.04,0.09,0.04,0.11,0.05,0.12,0.04,0.09,0.04,0.11,0.04,0.14,0,0,0.03,0.05,0,0,0.03,0.05,3
0.02,0.05,0.02,0.06,0.02,0.06,0.01,0.07,0.02,0.07,0.02,0.06,0,0,0,0,0.01,0.09,0.02,0.11,0.02,0.14,0.02,0.09,0.02,0.11,0.02,0.14,0.02,0.05,0,0,0.02,0.05,0,0,3
0.02,0.05,0.02,0.07,0.02,0.07,0.01,0.08,0.02,0.08,0.02,0.06,0.02,0.07,0.02,0.08,0.02,0.09,0.02,0.11,0.02,0.14,0.02,0.09,0.02,0.11,0,0.11,0.02,0.05,0,0,0.02,0.05,0,0,3
0.03,0.06,0.02,0.07,0.02,0.07,0.02,0.08,0.02,0.08,0.02,0.07,0.02,0.08,0,0,0.02,0.09,0.02,0.11,0.02,0.14,0.02,0.09,0.02,0.11,0.01,0.12,0.03,0.05,0,0,0.02,0.06,0,0,3
0.03,0.06,0.03,0.07,0.03,0.07,0.03,0.08,0.03,0.08,0,0,0,0,0,0,0.02,0.09,0.03,0.11,0.02,0.14,0.02,0.09,0.02,0.11,0.02,0.12,0.03,0.05,0,0,0.03,0.06,0,0,3
0.03,0.05,0.03,0.06,0.03,0.06,0.03,0.08,0.03,0.07,0,0,0,0,0,0,0.02,0.09,0.02,0.11,0.02,0.14,0.03,0.09,0.03,0.11,0.02,0.12,0.03,0.05,0,0,0.03,0.05,0,0,3
0.03,0.05,0.03,0.06,0.03,0.06,0.03,0.07,0.04,0.07,0,0,0,0,0,0,0.03,0.09,0.03,0.11,0.02,0.14,0.03,0.09,0.04,0.11,0.03,0.12,0.03,0.05,0,0,0.03,0.05,0,0,3
0,0,0.03,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.08,0.04,0.1,0.03,0.13,0.03,0.08,0.03,0.11,0.03,0.13,0,0,0,0,0,0,0,0,3
0.04,0.04,0.04,0.06,0.04,0.06,0.04,0.07,0.04,0.07,0,0,0,0,0,0,0.03,0.08,0.04,0.11,0.03,0.13,0.04,0.08,0.04,0.11,0.03,0.11,0.04,0.04,0,0,0.04,0.04,0,0,3
0.04,0.05,0.04,0.06,0.04,0.06,0.04,0.07,0.04,0.07,0.04,0.06,0,0,0,0,0.04,0.08,0.04,0.11,0.04,0.13,0.04,0.08,0.04,0.11,0.03,0.11,0.04,0.04,0,0,0.04,0.05,0,0,3
0.05,0.05,0.04,0.06,0.04,0.06,0.04,0.07,0.04,0.07,0,0,0,0,0,0,0.04,0.09,0.04,0.11,0.04,0.14,0.04,0.09,0.04,0.11,0.04,0.14,0.05,0.04,0,0,0.04,0.05,0,0,3
0.05,0.05,0.04,0.06,0.04,0.06,0.04,0.07,0.04,0.07,0.05,0.06,0.05,0.08,0.05,0.08,0.04,0.09,0.04,0.11,0.03,0.12,0.04,0.09,0.05,0.11,0.05,0.14,0.05,0.05,0,0,0.05,0.05,0,0,3
